 AIRFOIL 71-08-14, JOHN LEAHEY
 UPPER SURFACE
   1.00000    .01996
    .99961    .02009
    .99842    .02042
    .99645    .02092
    .99368    .02154
    .99010    .02229
    .98571    .02317
    .98053    .02417
    .97458    .02528
    .96786    .02651
    .96039    .02784
    .95218    .02927
    .94325    .03079
    .93362    .03241
    .92330    .03411
    .91232    .03589
    .90069    .03775
    .88843    .03968
    .87558    .04169
    .86215    .04376
    .84816    .04589
    .83366    .04808
    .81865    .05031
    .80319    .05260
    .78729    .05492
    .77098    .05728
    .75431    .05966
    .73731    .06205
    .72000    .06445
    .70243    .06684
    .68464    .06920
    .66665    .07151
    .64849    .07377
    .63020    .07593
    .61181    .07799
    .59333    .07991
    .57477    .08168
    .55616    .08328
    .53749    .08469
    .51877    .08592
    .50002    .08698
    .48125    .08785
    .46249    .08856
    .44376    .08911
    .42507    .08950
    .40647    .08973
    .38797    .08980
    .36959    .08973
    .35136    .08952
    .33331    .08917
    .31546    .08869
    .29785    .08809
    .28049    .08737
    .26343    .08653
    .24669    .08559
    .23028    .08454
    .21426    .08338
    .19862    .08213
    .18342    .08078
    .16866    .07934
    .15438    .07781
    .14061    .07621
    .12736    .07452
    .11466    .07277
    .10255    .07094
    .09104    .06905
    .08018    .06710
    .07000    .06509
    .06056    .06301
    .05190    .06076
    .04396    .05828
    .03666    .05559
    .03000    .05274
    .02396    .04975
    .01858    .04667
    .01387    .04349
    .00985    .04023
    .00653    .03688
    .00394    .03341
    .00202    .02980
    .00074    .02606
    .00007    .02223
    .00000    .01835
 LOWER SURFACE
   1.00000    .00000
    .99955    .00015
    .99818    .00059
    .99581    .00130
    .99242    .00224
    .98796    .00338
    .98240    .00469
    .97571    .00611
    .96789    .00760
    .95891    .00908
    .94881    .01051
    .93759    .01180
    .92530    .01290
    .91198    .01375
    .89770    .01430
    .88252    .01450
    .86653    .01432
    .84981    .01374
    .83245    .01277
    .81451    .01138
    .79610    .00960
    .77728    .00744
    .75813    .00491
    .73875    .00204
    .71919   -.00112
    .69954   -.00455
    .67987   -.00817
    .66022   -.01194
    .64066   -.01578
    .62120   -.01962
    .60186   -.02341
    .58265   -.02708
    .56358   -.03059
    .54463   -.03390
    .52580   -.03698
    .50707   -.03981
    .48845   -.04238
    .46992   -.04467
    .45148   -.04671
    .43314   -.04848
    .41491   -.05000
    .39679   -.05126
    .37880   -.05233
    .36096   -.05315
    .34329   -.05377
    .32581   -.05419
    .30855   -.05442
    .29153   -.05447
    .27478   -.05434
    .25833   -.05404
    .24221   -.05359
    .22643   -.05297
    .21104   -.05220
    .19605   -.05127
    .18150   -.05020
    .16740   -.04897
    .15378   -.04759
    .14066   -.04606
    .12807   -.04437
    .11603   -.04252
    .10454   -.04051
    .09361   -.03833
    .08327   -.03598
    .07351   -.03346
    .06434   -.03079
    .05576   -.02795
    .04778   -.02496
    .04039   -.02183
    .03360   -.01858
    .02743   -.01521
    .02187   -.01175
    .01692   -.00819
    .01261   -.00455
    .00893   -.00085
    .00589    .00291
    .00347    .00673
    .00169    .01058
    .00054    .01446
