HQ/W 2/14 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002808
0.975000	0.005506
0.950000	0.010872
0.925000	0.016090
0.900000	0.021178
0.875000	0.026244
0.850000	0.031185
0.800000	0.040803
0.750000	0.049908
0.700000	0.058507
0.650000	0.066186
0.600000	0.073121
0.550000	0.078994
0.500000	0.083421
0.450000	0.086327
0.400000	0.087933
0.350000	0.088428
0.300000	0.087641
0.250000	0.085314
0.200000	0.081058
0.150000	0.074077
0.125000	0.069313
0.100000	0.063293
0.075000	0.055600
0.050000	0.045917
0.025000	0.032612
0.012500	0.022696
0.010000	0.020183
0.007500	0.017488
0.005000	0.014144
0.002500	0.009940
0.002000	0.008901
0.001500	0.007735
0.001000	0.006398
0.000500	0.004589
0.000250	0.003238
0.000100	0.001856
0.000000	0.000000
0.000100	-0.001491
0.000250	-0.002398
0.000500	-0.003340
0.001000	-0.004651
0.001500	-0.005634
0.002000	-0.006458
0.002500	-0.007140
0.005000	-0.010094
0.007500	-0.012368
0.010000	-0.014117
0.012500	-0.015769
0.025000	-0.021796
0.050000	-0.029917
0.075000	-0.035865
0.100000	-0.040242
0.125000	-0.043493
0.150000	-0.045888
0.200000	-0.049072
0.250000	-0.050708
0.300000	-0.051181
0.350000	-0.050708
0.400000	-0.049419
0.450000	-0.047327
0.500000	-0.044388
0.550000	-0.040508
0.600000	-0.035741
0.650000	-0.030099
0.700000	-0.024187
0.750000	-0.018388
0.800000	-0.012969
0.850000	-0.007945
0.875000	-0.005740
0.900000	-0.003765
0.925000	-0.002174
0.950000	-0.000980
0.975000	-0.000246
0.987500	-0.000079
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
