HQ/W 2/13 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002705
0.975000	0.005300
0.950000	0.010448
0.925000	0.015437
0.900000	0.020288
0.875000	0.025101
0.850000	0.029788
0.800000	0.038882
0.750000	0.047469
0.700000	0.055553
0.650000	0.062747
0.600000	0.069233
0.550000	0.074726
0.500000	0.078856
0.450000	0.081553
0.400000	0.083027
0.350000	0.083459
0.300000	0.082683
0.250000	0.080456
0.200000	0.076411
0.150000	0.069792
0.125000	0.065284
0.100000	0.059595
0.075000	0.052333
0.050000	0.043208
0.025000	0.030669
0.012500	0.021322
0.010000	0.018958
0.007500	0.016421
0.005000	0.013278
0.002500	0.009330
0.002000	0.008353
0.001500	0.007257
0.001000	0.006003
0.000500	0.004306
0.000250	0.003036
0.000100	0.001737
0.000000	0.000000
0.000100	-0.001372
0.000250	-0.002196
0.000500	-0.003057
0.001000	-0.004257
0.001500	-0.005156
0.002000	-0.005909
0.002500	-0.006530
0.005000	-0.009228
0.007500	-0.011301
0.010000	-0.012892
0.012500	-0.014395
0.025000	-0.019853
0.050000	-0.027208
0.075000	-0.032598
0.100000	-0.036544
0.125000	-0.039464
0.150000	-0.041603
0.200000	-0.044424
0.250000	-0.045850
0.300000	-0.046223
0.350000	-0.045739
0.400000	-0.044514
0.450000	-0.042553
0.500000	-0.039823
0.550000	-0.036240
0.600000	-0.031853
0.650000	-0.026660
0.700000	-0.021233
0.750000	-0.015949
0.800000	-0.011049
0.850000	-0.006548
0.875000	-0.004598
0.900000	-0.002874
0.925000	-0.001521
0.950000	-0.000556
0.975000	-0.000040
0.987500	0.000025
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
