HQ/W 0/13 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.001340
0.975000	0.002670
0.950000	0.005502
0.925000	0.008479
0.900000	0.011581
0.875000	0.014850
0.850000	0.018168
0.800000	0.024965
0.750000	0.031709
0.700000	0.038393
0.650000	0.044704
0.600000	0.050543
0.550000	0.055483
0.500000	0.059340
0.450000	0.062053
0.400000	0.063770
0.350000	0.064599
0.300000	0.064453
0.250000	0.063153
0.200000	0.060418
0.150000	0.055698
0.125000	0.052374
0.100000	0.048070
0.075000	0.042466
0.050000	0.035208
0.025000	0.025261
0.012500	0.017859
0.010000	0.015925
0.007500	0.013861
0.005000	0.011253
0.002500	0.007930
0.002000	0.007131
0.001500	0.006207
0.001000	0.005130
0.000500	0.003681
0.000250	0.002616
0.000100	0.001554
0.000000	0.000000
0.000100	-0.001554
0.000250	-0.002616
0.000500	-0.003681
0.001000	-0.005130
0.001500	-0.006207
0.002000	-0.007131
0.002500	-0.007930
0.005000	-0.011253
0.007500	-0.013861
0.010000	-0.015925
0.012500	-0.017859
0.025000	-0.025261
0.050000	-0.035208
0.075000	-0.042466
0.100000	-0.048070
0.125000	-0.052374
0.150000	-0.055698
0.200000	-0.060418
0.250000	-0.063153
0.300000	-0.064453
0.350000	-0.064599
0.400000	-0.063770
0.450000	-0.062053
0.500000	-0.059340
0.550000	-0.055483
0.600000	-0.050543
0.650000	-0.044704
0.700000	-0.038393
0.750000	-0.031709
0.800000	-0.024965
0.850000	-0.018168
0.875000	-0.014850
0.900000	-0.011581
0.925000	-0.008479
0.950000	-0.005502
0.975000	-0.002670
0.987500	-0.001340
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
