HQ/W 2.5/10 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002737
0.975000	0.005342
0.950000	0.010415
0.925000	0.015220
0.900000	0.019792
0.875000	0.024238
0.850000	0.028500
0.800000	0.036600
0.750000	0.044092
0.700000	0.050983
0.650000	0.056942
0.600000	0.062242
0.550000	0.066733
0.500000	0.070042
0.450000	0.072108
0.400000	0.073125
0.350000	0.073267
0.300000	0.072367
0.250000	0.070208
0.200000	0.066467
0.150000	0.060463
0.125000	0.056425
0.100000	0.051383
0.075000	0.045000
0.050000	0.037083
0.025000	0.026192
0.012500	0.018067
0.010000	0.016042
0.007500	0.013863
0.005000	0.011188
0.002500	0.007850
0.002000	0.007013
0.001500	0.006088
0.001000	0.005038
0.000500	0.003613
0.000250	0.002538
0.000100	0.001424
0.000000	0.000000
0.000100	-0.000968
0.000250	-0.001488
0.000500	-0.002051
0.001000	-0.002855
0.001500	-0.003462
0.002000	-0.003958
0.002500	-0.004350
0.005000	-0.006125
0.007500	-0.007463
0.010000	-0.008458
0.012500	-0.009408
0.025000	-0.012672
0.050000	-0.017083
0.075000	-0.020332
0.100000	-0.022570
0.125000	-0.024150
0.150000	-0.025227
0.200000	-0.026483
0.250000	-0.026950
0.300000	-0.026792
0.350000	-0.026117
0.400000	-0.024983
0.450000	-0.023358
0.500000	-0.021250
0.550000	-0.018625
0.600000	-0.015517
0.650000	-0.011833
0.700000	-0.008083
0.750000	-0.004692
0.800000	-0.001808
0.850000	0.000550
0.875000	0.001392
0.900000	0.001975
0.925000	0.002175
0.950000	0.001950
0.975000	0.001233
0.987500	0.000675
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
