HQ/W 2/8 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002189
0.975000	0.004273
0.950000	0.008332
0.925000	0.012176
0.900000	0.015833
0.875000	0.019390
0.850000	0.022800
0.800000	0.029280
0.750000	0.035273
0.700000	0.040787
0.650000	0.045553
0.600000	0.049793
0.550000	0.053387
0.500000	0.056033
0.450000	0.057687
0.400000	0.058500
0.350000	0.058613
0.300000	0.057893
0.250000	0.056167
0.200000	0.053173
0.150000	0.048370
0.125000	0.045140
0.100000	0.041107
0.075000	0.036000
0.050000	0.029667
0.025000	0.020953
0.012500	0.014453
0.010000	0.012833
0.007500	0.011090
0.005000	0.008950
0.002500	0.006280
0.002000	0.005610
0.001500	0.004870
0.001000	0.004030
0.000500	0.002890
0.000250	0.002030
0.000100	0.001139
0.000000	0.000000
0.000100	-0.000774
0.000250	-0.001190
0.000500	-0.001641
0.001000	-0.002284
0.001500	-0.002769
0.002000	-0.003167
0.002500	-0.003480
0.005000	-0.004900
0.007500	-0.005970
0.010000	-0.006767
0.012500	-0.007527
0.025000	-0.010137
0.050000	-0.013667
0.075000	-0.016265
0.100000	-0.018056
0.125000	-0.019320
0.150000	-0.020181
0.200000	-0.021187
0.250000	-0.021560
0.300000	-0.021433
0.350000	-0.020893
0.400000	-0.019987
0.450000	-0.018687
0.500000	-0.017000
0.550000	-0.014900
0.600000	-0.012413
0.650000	-0.009467
0.700000	-0.006467
0.750000	-0.003753
0.800000	-0.001447
0.850000	0.000440
0.875000	0.001113
0.900000	0.001580
0.925000	0.001740
0.950000	0.001560
0.975000	0.000987
0.987500	0.000540
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
