HQ/W 3.5/14 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.003831
0.975000	0.007478
0.950000	0.014581
0.925000	0.021308
0.900000	0.027708
0.875000	0.033933
0.850000	0.039900
0.800000	0.051240
0.750000	0.061728
0.700000	0.071377
0.650000	0.079718
0.600000	0.087138
0.550000	0.093427
0.500000	0.098058
0.450000	0.100952
0.400000	0.102375
0.350000	0.102573
0.300000	0.101313
0.250000	0.098292
0.200000	0.093053
0.150000	0.084782
0.125000	0.079800
0.100000	0.071937
0.075000	0.063000
0.050000	0.051917
0.025000	0.036668
0.012500	0.025293
0.010000	0.022458
0.007500	0.019133
0.005000	0.015167
0.002500	0.010150
0.002000	0.009007
0.001500	0.007688
0.001000	0.006183
0.000500	0.004387
0.000250	0.003022
0.000100	0.001948
0.000000	0.000000
0.000100	-0.001355
0.000250	-0.002083
0.000500	-0.002872
0.001000	-0.003997
0.001500	-0.004846
0.002000	-0.005542
0.002500	-0.006091
0.005000	-0.008400
0.007500	-0.010267
0.010000	-0.011842
0.012500	-0.013172
0.025000	-0.017740
0.050000	-0.023917
0.075000	-0.028464
0.100000	-0.031598
0.125000	-0.033810
0.150000	-0.035317
0.200000	-0.037077
0.250000	-0.037730
0.300000	-0.037508
0.350000	-0.036563
0.400000	-0.034977
0.450000	-0.032702
0.500000	-0.029750
0.550000	-0.026075
0.600000	-0.021723
0.650000	-0.016567
0.700000	-0.011317
0.750000	-0.006568
0.800000	-0.002532
0.850000	0.000770
0.875000	0.001948
0.900000	0.002765
0.925000	0.003045
0.950000	0.002730
0.975000	0.001727
0.987500	0.000945
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
