HQ/W 2/8.5 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002241
0.975000	0.004376
0.950000	0.008544
0.925000	0.012502
0.900000	0.016279
0.875000	0.019961
0.850000	0.023499
0.800000	0.030240
0.750000	0.036493
0.700000	0.042263
0.650000	0.047273
0.600000	0.051737
0.550000	0.055521
0.500000	0.058316
0.450000	0.060073
0.400000	0.060953
0.350000	0.061098
0.300000	0.060372
0.250000	0.058596
0.200000	0.055497
0.150000	0.050512
0.125000	0.047154
0.100000	0.042956
0.075000	0.037633
0.050000	0.031021
0.025000	0.021925
0.012500	0.015140
0.010000	0.013446
0.007500	0.011623
0.005000	0.009383
0.002500	0.006585
0.002000	0.005884
0.001500	0.005109
0.001000	0.004227
0.000500	0.003032
0.000250	0.002131
0.000100	0.001199
0.000000	0.000000
0.000100	-0.000834
0.000250	-0.001291
0.000500	-0.001783
0.001000	-0.002481
0.001500	-0.003008
0.002000	-0.003441
0.002500	-0.003785
0.005000	-0.005333
0.007500	-0.006503
0.010000	-0.007379
0.012500	-0.008214
0.025000	-0.011109
0.050000	-0.015021
0.075000	-0.017899
0.100000	-0.019905
0.125000	-0.021334
0.150000	-0.022323
0.200000	-0.023510
0.250000	-0.023989
0.300000	-0.023912
0.350000	-0.023378
0.400000	-0.022439
0.450000	-0.021073
0.500000	-0.019282
0.550000	-0.017034
0.600000	-0.014357
0.650000	-0.011186
0.700000	-0.007943
0.750000	-0.004973
0.800000	-0.002407
0.850000	-0.000259
0.875000	0.000542
0.900000	0.001135
0.925000	0.001414
0.950000	0.001348
0.975000	0.000884
0.987500	0.000488
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
