NASA	SC(2)-0614	AIRFOIL /tracfoil
1	-0.0066	
0.99	-0.0039	
0.98	-0.0013	
0.97	0.0013	
0.96	0.0038	
0.95	0.0062	
0.94	0.0086	
0.93	0.0109	
0.92	0.0132	
0.91	0.0154	
0.9	0.0176	
0.89	0.0197	
0.88	0.0218	
0.87	0.0238	
0.86	0.0258	
0.85	0.0278
0.84	0.0297
0.83	0.0316
0.82	0.0334
0.81	0.0352
0.8	0.037
0.79	0.0387
0.78	0.0404
0.77	0.042
0.76	0.0436
0.75	0.0451
0.74	0.0466
0.73	0.0481
0.72	0.0495
0.71	0.0509
0.7	0.0522
0.69	0.0535
0.68	0.0547
0.67	0.0559
0.66	0.057
0.65	0.0581
0.64	0.0591
0.63	0.0601
0.62	0.061
0.61	0.0618
0.6	0.0626
0.59	0.0633
0.58	0.064
0.57	0.0647
0.56	0.0653
0.55	0.0659
0.54	0.0664
0.53	0.0669
0.52	0.0673
0.51	0.0677
0.5	0.0681
0.49	0.0684
0.48	0.0687
0.47	0.069
0.46	0.0692
0.45	0.0694
0.44	0.0696
0.43	0.0698
0.42	0.0699
0.41	0.07
0.4	0.0701
0.39	0.0701
0.38	0.0701
0.37	0.0701
0.36	0.07
0.35	0.0699
0.34	0.0698
0.33	0.0696
0.32	0.0694
0.31	0.0692
0.3	0.0689
0.29	0.0686
0.28	0.0682
0.27	0.0678
0.26	0.0673
0.25	0.0668
0.24	0.0663
0.23	0.0657
0.22	0.0651
0.21	0.0644
0.2	0.0637
0.19	0.0629
0.18	0.0621
0.17	0.0612
0.16	0.0602
0.15	0.0591
0.14	0.058
0.13	0.0568
0.12	0.0555
0.11	0.0541
0.1	0.0525
0.09	0.0508
0.08	0.0489
0.07	0.0468
0.06	0.0445
0.05	0.0418
0.04	0.0387
0.03	0.0349
0.02	0.0298
0.01	0.0225
0.005	0.0166
0.002	0.0108
0	0
0.002	-0.0108
0.005	-0.0166
0.01	-0.0225
0.02	-0.0298
0.03	-0.0349
0.04	-0.0388
0.05	-0.0419
0.06	-0.0446
0.07	-0.0469
0.08	-0.049
0.09	-0.0509
0.1	-0.0526
0.11	-0.0542
0.12	-0.0557
0.13	-0.057
0.14	-0.0582
0.15	-0.0594
0.16	-0.0605
0.17	-0.0615
0.18	-0.0624
0.19	-0.0633
0.2	-0.0641
0.21	-0.0648
0.22	-0.0655
0.23	-0.0661
0.24	-0.0667
0.25	-0.0672
0.26	-0.0677
0.27	-0.0681
0.28	-0.0685
0.29	-0.0688
0.3	-0.0691
0.31	-0.0693
0.32	-0.0695
0.33	-0.0697
0.34	-0.0698
0.35	-0.0699
0.36	-0.0699
0.37	-0.0698
0.38	-0.0697
0.39	-0.0696
0.4	-0.0694
0.41	-0.0692
0.42	-0.0689
0.43	-0.0686
0.44	-0.0682
0.45	-0.0677
0.46	-0.0672
0.47	-0.0666
0.48	-0.0659
0.49	-0.0651
0.5	-0.0642
0.51	-0.0632
0.52	-0.0622
0.53	-0.0611
0.54	-0.0599
0.55	-0.0586
0.56	-0.0572
0.57	-0.0557
0.58	-0.0541
0.59	-0.0525
0.6	-0.0508
0.61	-0.0491
0.62	-0.0473
0.63	-0.0455
0.64	-0.0436
0.65	-0.0417
0.66	-0.0397
0.67	-0.0377
0.68	-0.0356
0.69	-0.0336
0.7	-0.0315
0.71	-0.0294
0.72	-0.0274
0.73	-0.0253
0.74	-0.0233
0.75	-0.0213
0.76	-0.0193
0.77	-0.0174
0.78	-0.0155
0.79	-0.0137
0.8	-0.0119
0.81	-0.0102
0.82	-0.0086
0.83	-0.0072
0.84	-0.0059
0.85	-0.0047
0.86	-0.0037
0.87	-0.0029
0.88	-0.0023
0.89	-0.0019
0.9	-0.0017
0.91	-0.0017
0.92	-0.0019
0.93	-0.0024
0.94	-0.0031
0.95	-0.0041
0.96	-0.0054
0.97	-0.0069
0.98	-0.0087
0.99	-0.0108
1	-0.0132
