USA 27 mod. AIRFOIL   /tracfoil
1.00000  0.00022
0.95000  0.01791
0.90000  0.03297
0.80000  0.05836
0.70000  0.07920
0.60000  0.09436
0.50000  0.10707
0.40000  0.11437
0.30000  0.11676
0.20000  0.10961
0.15000  0.09940
0.10000  0.08463
0.07500  0.07327
0.05000  0.05858
0.02500  0.03724
 0.012500 0.023710  
 0.009830 0.020727  
 0.007206 0.017641  
 0.004776 0.014458  
 0.002690 0.011181  
 0.001099 0.007815  
 0.000153 0.004363  
 0.000000 0.000830
 0.000166 0.000000  
 0.000669 -0.002521  
 0.002051 -0.005814  
 0.004036 -0.008923  
 0.006513 -0.011724  
 0.009371 -0.014092  
 0.012500 -0.015900  
0.02500 -0.01846
0.05000 -0.02196
0.07500 -0.02396
0.10000 -0.02556
0.15000 -0.02544
0.20000 -0.02291
0.30000 -0.01612
0.40000 -0.01239
0.50000 -0.01477
0.60000 -0.01752
0.70000 -0.01731
0.80000 -0.01474
0.90000 -0.01001
0.95000 -0.00573
1.00000 -0.00002
