HQ/W 1/11 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.001816
0.975000	0.003575
0.950000	0.007129
0.925000	0.010654
0.900000	0.014153
0.875000	0.017691
0.850000	0.021183
0.800000	0.028083
0.750000	0.034711
0.700000	0.041067
0.650000	0.046848
0.600000	0.052112
0.550000	0.056569
0.500000	0.059969
0.450000	0.062257
0.400000	0.063588
0.350000	0.064091
0.300000	0.063652
0.250000	0.062089
0.200000	0.059119
0.150000	0.054176
0.125000	0.050771
0.100000	0.046437
0.075000	0.040866
0.050000	0.033792
0.025000	0.024079
0.012500	0.016843
0.010000	0.014992
0.007500	0.013009
0.005000	0.010534
0.002500	0.007410
0.002000	0.006645
0.001500	0.005777
0.001000	0.004777
0.000500	0.003427
0.000250	0.002424
0.000100	0.001406
0.000000	0.000000
0.000100	-0.001224
0.000250	-0.002004
0.000500	-0.002803
0.001000	-0.003904
0.001500	-0.004727
0.002000	-0.005423
0.002500	-0.006010
0.005000	-0.008509
0.007500	-0.010449
0.010000	-0.011958
0.012500	-0.013380
0.025000	-0.018671
0.050000	-0.025792
0.075000	-0.030999
0.100000	-0.034912
0.125000	-0.037861
0.150000	-0.040082
0.200000	-0.043126
0.250000	-0.044785
0.300000	-0.045422
0.350000	-0.045231
0.400000	-0.044331
0.450000	-0.042757
0.500000	-0.040452
0.550000	-0.037325
0.600000	-0.033422
0.650000	-0.028805
0.700000	-0.023907
0.750000	-0.018951
0.800000	-0.014166
0.850000	-0.009563
0.875000	-0.007439
0.900000	-0.005446
0.925000	-0.003696
0.950000	-0.002183
0.975000	-0.000945
0.987500	-0.000452
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
