NASA	SC(2)-0518	AIRFOIL /tracfoil
1	-0.0014	
0.99	0.0014	
0.98	0.0041	
0.97	0.0068	
0.96	0.0094	
0.95	0.012	
0.94	0.0145	
0.93	0.0169	
0.92	0.0193	
0.91	0.0216	
0.9	0.0239	
0.89	0.0262	
0.88	0.0284	
0.87	0.0306	
0.86	0.0328	
0.85	0.035
0.84	0.0371
0.83	0.0392
0.82	0.0413
0.81	0.0433
0.8	0.0453
0.79	0.0473
0.78	0.0492
0.77	0.0511
0.76	0.053
0.75	0.0548
0.74	0.0566
0.73	0.0584
0.72	0.0601
0.71	0.0618
0.7	0.0634
0.69	0.065
0.68	0.0666
0.67	0.0681
0.66	0.0696
0.65	0.071
0.64	0.0724
0.63	0.0737
0.62	0.075
0.61	0.0763
0.6	0.0775
0.59	0.0787
0.58	0.0798
0.57	0.0809
0.56	0.0819
0.55	0.0828
0.54	0.0837
0.53	0.0845
0.52	0.0853
0.51	0.086
0.5	0.0867
0.49	0.0873
0.48	0.0878
0.47	0.0883
0.46	0.0887
0.45	0.0891
0.44	0.0894
0.43	0.0897
0.42	0.0899
0.41	0.0901
0.4	0.0902
0.39	0.0903
0.38	0.0903
0.37	0.0903
0.36	0.0902
0.35	0.0901
0.34	0.09
0.33	0.0898
0.32	0.0896
0.31	0.0893
0.3	0.089
0.29	0.0886
0.28	0.0882
0.27	0.0877
0.26	0.0872
0.25	0.0866
0.24	0.086
0.23	0.0853
0.22	0.0845
0.21	0.0837
0.2	0.0828
0.19	0.0818
0.18	0.0807
0.17	0.0796
0.16	0.0784
0.15	0.0771
0.14	0.0757
0.13	0.0742
0.12	0.0725
0.11	0.0707
0.1	0.0687
0.09	0.0666
0.08	0.0642
0.07	0.0615
0.06	0.0585
0.05	0.055
0.04	0.0508
0.03	0.0456
0.02	0.0389
0.01	0.0291
0.005	0.0213
0.002	0.0139
0	0
0.002	-0.0139
0.005	-0.0213
0.01	-0.0291
0.02	-0.0389
0.03	-0.0457
0.04	-0.0509
0.05	-0.055
0.06	-0.0585
0.07	-0.0615
0.08	-0.0642
0.09	-0.0666
0.1	-0.0687
0.11	-0.0707
0.12	-0.0725
0.13	-0.0742
0.14	-0.0758
0.15	-0.0773
0.16	-0.0787
0.17	-0.0799
0.18	-0.0811
0.19	-0.0822
0.2	-0.0832
0.21	-0.0841
0.22	-0.0849
0.23	-0.0857
0.24	-0.0864
0.25	-0.087
0.26	-0.0875
0.27	-0.088
0.28	-0.0884
0.29	-0.0888
0.3	-0.0891
0.31	-0.0893
0.32	-0.0895
0.33	-0.0896
0.34	-0.0897
0.35	-0.0897
0.36	-0.0896
0.37	-0.0895
0.38	-0.0893
0.39	-0.089
0.4	-0.0887
0.41	-0.0883
0.42	-0.0878
0.43	-0.0872
0.44	-0.0865
0.45	-0.0858
0.46	-0.085
0.47	-0.0841
0.48	-0.0831
0.49	-0.0819
0.5	-0.0806
0.51	-0.0792
0.52	-0.0777
0.53	-0.0761
0.54	-0.0744
0.55	-0.0726
0.56	-0.0707
0.57	-0.0688
0.58	-0.0668
0.59	-0.0647
0.6	-0.0626
0.61	-0.0604
0.62	-0.0582
0.63	-0.056
0.64	-0.0537
0.65	-0.0514
0.66	-0.0491
0.67	-0.0468
0.68	-0.0444
0.69	-0.042
0.7	-0.0396
0.71	-0.0372
0.72	-0.0348
0.73	-0.0324
0.74	-0.03
0.75	-0.0276
0.76	-0.0252
0.77	-0.0229
0.78	-0.0206
0.79	-0.0183
0.8	-0.0161
0.81	-0.0139
0.82	-0.0118
0.83	-0.0098
0.84	-0.0079
0.85	-0.0061
0.86	-0.0044
0.87	-0.0029
0.88	-0.0016
0.89	-0.0005
0.9	0.0003
0.91	0.0009
0.92	0.0012
0.93	0.0012
0.94	0.0009
0.95	0.0003
0.96	-0.0007
0.97	-0.002
0.98	-0.0037
0.99	-0.0058
1	-0.0083
