NASA	SC(2)-0402	AIRFOIL  tracfoil
1	-0.0036	
0.99	-0.00265	
0.98	-0.0018	
0.97	-0.0011	
0.96	-0.00045	
0.95	0.00015	
0.94	0.0007	
0.93	0.0012	
0.92	0.0017	
0.91	0.00215	
0.9	0.00255	
0.89	0.00295	
0.88	0.0033	
0.87	0.00365	
0.86	0.00395	
0.85	0.00425
0.84	0.00455
0.83	0.0048
0.82	0.00505
0.81	0.0053
0.8	0.00555
0.79	0.0058
0.78	0.006
0.77	0.0062
0.76	0.0064
0.75	0.0066
0.74	0.0068
0.73	0.007
0.72	0.0072
0.71	0.0074
0.7	0.00755
0.69	0.0077
0.68	0.00785
0.67	0.008
0.66	0.00815
0.65	0.0083
0.64	0.00845
0.63	0.0086
0.62	0.0087
0.61	0.0088
0.6	0.0089
0.59	0.009
0.58	0.0091
0.57	0.0092
0.56	0.0093
0.55	0.0094
0.54	0.0095
0.53	0.00955
0.52	0.0096
0.51	0.00965
0.5	0.0097
0.49	0.00975
0.48	0.0098
0.47	0.00985
0.46	0.0099
0.45	0.00995
0.44	0.01
0.43	0.01
0.42	0.01
0.41	0.01
0.4	0.01
0.39	0.01
0.38	0.01
0.37	0.01
0.36	0.01
0.35	0.01
0.34	0.01
0.33	0.00995
0.32	0.0099
0.31	0.00985
0.3	0.0098
0.29	0.00975
0.28	0.0097
0.27	0.00965
0.26	0.0096
0.25	0.0095
0.24	0.0094
0.23	0.0093
0.22	0.0092
0.21	0.0091
0.2	0.009
0.19	0.0089
0.18	0.00875
0.17	0.0086
0.16	0.00845
0.15	0.0083
0.14	0.0081
0.13	0.0079
0.12	0.0077
0.11	0.00745
0.1	0.0072
0.09	0.0069
0.08	0.0066
0.07	0.00625
0.06	0.0059
0.05	0.0055
0.04	0.005
0.03	0.00445
0.02	0.00375
0.01	0.0028
0.005	0.00205
0.002	0.00135
0	0
0.002	-0.00135
0.005	-0.00205
0.01	-0.0028
0.02	-0.00375
0.03	-0.00445
0.04	-0.005
0.05	-0.0055
0.06	-0.0059
0.07	-0.00625
0.08	-0.0066
0.09	-0.0069
0.1	-0.0072
0.11	-0.00745
0.12	-0.0077
0.13	-0.0079
0.14	-0.0081
0.15	-0.0083
0.16	-0.00845
0.17	-0.0086
0.18	-0.00875
0.19	-0.0089
0.2	-0.009
0.21	-0.0091
0.22	-0.0092
0.23	-0.0093
0.24	-0.0094
0.25	-0.0095
0.26	-0.0096
0.27	-0.00965
0.28	-0.0097
0.29	-0.00975
0.3	-0.0098
0.31	-0.00985
0.32	-0.0099
0.33	-0.00995
0.34	-0.00995
0.35	-0.00995
0.36	-0.00995
0.37	-0.00995
0.38	-0.00995
0.39	-0.00995
0.4	-0.00995
0.41	-0.0099
0.42	-0.00985
0.43	-0.0098
0.44	-0.00975
0.45	-0.00965
0.46	-0.00955
0.47	-0.00945
0.48	-0.00935
0.49	-0.00925
0.5	-0.00915
0.51	-0.009
0.52	-0.00885
0.53	-0.0087
0.54	-0.00855
0.55	-0.0084
0.56	-0.0082
0.57	-0.008
0.58	-0.0078
0.59	-0.0076
0.6	-0.00735
0.61	-0.0071
0.62	-0.00685
0.63	-0.0066
0.64	-0.00635
0.65	-0.0061
0.66	-0.00585
0.67	-0.0056
0.68	-0.00535
0.69	-0.0051
0.7	-0.00485
0.71	-0.0046
0.72	-0.00435
0.73	-0.0041
0.74	-0.00385
0.75	-0.0036
0.76	-0.00335
0.77	-0.0031
0.78	-0.00285
0.79	-0.0026
0.8	-0.0024
0.81	-0.0022
0.82	-0.002
0.83	-0.0018
0.84	-0.00165
0.85	-0.00155
0.86	-0.00145
0.87	-0.0014
0.88	-0.0014
0.89	-0.0014
0.9	-0.0015
0.91	-0.0016
0.92	-0.00175
0.93	-0.00195
0.94	-0.0022
0.95	-0.0025
0.96	-0.0029
0.97	-0.0034
0.98	-0.004
0.99	-0.0047
1	-0.0055
