HQ/W 3.5/9 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.003316
0.975000	0.006451
0.950000	0.012465
0.925000	0.018047
0.900000	0.023254
0.875000	0.028221
0.850000	0.032913
0.800000	0.041638
0.750000	0.049533
0.700000	0.056610
0.650000	0.062525
0.600000	0.067699
0.550000	0.072087
0.500000	0.075235
0.450000	0.077085
0.400000	0.077848
0.350000	0.077728
0.300000	0.076524
0.250000	0.074002
0.200000	0.069816
0.150000	0.063335
0.125000	0.059513
0.100000	0.053448
0.075000	0.046667
0.050000	0.038375
0.025000	0.026953
0.012500	0.018425
0.010000	0.016333
0.007500	0.013883
0.005000	0.010958
0.002500	0.007250
0.002000	0.006409
0.001500	0.005450
0.001000	0.004366
0.000500	0.003091
0.000250	0.002110
0.000100	0.001359
0.000000	0.000000
0.000100	-0.000765
0.000250	-0.001171
0.000500	-0.001576
0.001000	-0.002179
0.001500	-0.002608
0.002000	-0.002944
0.002500	-0.003190
0.005000	-0.004192
0.007500	-0.005017
0.010000	-0.005717
0.012500	-0.006303
0.025000	-0.008025
0.050000	-0.010375
0.075000	-0.012131
0.100000	-0.013110
0.125000	-0.013523
0.150000	-0.013871
0.200000	-0.013839
0.250000	-0.013440
0.300000	-0.012719
0.350000	-0.011718
0.400000	-0.010450
0.450000	-0.008835
0.500000	-0.006927
0.550000	-0.004735
0.600000	-0.002284
0.650000	0.000627
0.700000	0.003450
0.750000	0.005628
0.800000	0.007070
0.850000	0.007758
0.875000	0.007660
0.900000	0.007219
0.925000	0.006306
0.950000	0.004846
0.975000	0.002754
0.987500	0.001460
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
