HQ/W 2.5/9 © Dr. Helmut Quabeck
1.000000	0.000000
0.987500	0.002634
0.975000	0.005136
0.950000	0.009992
0.925000	0.014568
0.900000	0.018901
0.875000	0.023095
0.850000	0.027103
0.800000	0.034680
0.750000	0.041653
0.700000	0.048030
0.650000	0.053503
0.600000	0.058354
0.550000	0.062465
0.500000	0.065477
0.450000	0.067335
0.400000	0.068220
0.350000	0.068298
0.300000	0.067409
0.250000	0.065350
0.200000	0.061819
0.150000	0.056178
0.125000	0.052396
0.100000	0.047686
0.075000	0.041733
0.050000	0.034375
0.025000	0.024249
0.012500	0.016693
0.010000	0.014817
0.007500	0.012796
0.005000	0.010322
0.002500	0.007240
0.002000	0.006464
0.001500	0.005610
0.001000	0.004643
0.000500	0.003329
0.000250	0.002336
0.000100	0.001304
0.000000	0.000000
0.000100	-0.000848
0.000250	-0.001286
0.000500	-0.001768
0.001000	-0.002460
0.001500	-0.002984
0.002000	-0.003410
0.002500	-0.003740
0.005000	-0.005259
0.007500	-0.006396
0.010000	-0.007233
0.012500	-0.008035
0.025000	-0.010729
0.050000	-0.014375
0.075000	-0.017065
0.100000	-0.018872
0.125000	-0.020121
0.150000	-0.020942
0.200000	-0.021836
0.250000	-0.022092
0.300000	-0.021834
0.350000	-0.021148
0.400000	-0.020078
0.450000	-0.018585
0.500000	-0.016685
0.550000	-0.014357
0.600000	-0.011629
0.650000	-0.008395
0.700000	-0.005130
0.750000	-0.002253
0.800000	0.000112
0.850000	0.001948
0.875000	0.002534
0.900000	0.002866
0.925000	0.002827
0.950000	0.002373
0.975000	0.001439
0.987500	0.000778
1.000000	0.000000

http://www.hq-modellflug.de/koordinatenframe.htm
