NASA	SC(2)-0710	AIRFOIL /tracfoil
1	-0.0119	
0.99	-0.009	
0.98	-0.0062	
0.97	-0.0036	
0.96	-0.0012	
0.95	0.0011	
0.94	0.0033	
0.93	0.0054	
0.92	0.0075	
0.91	0.0095	
0.9	0.0114	
0.89	0.0133	
0.88	0.0151	
0.87	0.0169	
0.86	0.0186	
0.85	0.0203
0.84	0.0219
0.83	0.0235
0.82	0.025
0.81	0.0265
0.8	0.0279
0.79	0.0292
0.78	0.0305
0.77	0.0317
0.76	0.0328
0.75	0.0339
0.74	0.0349
0.73	0.0359
0.72	0.0368
0.71	0.0377
0.7	0.0385
0.69	0.0393
0.68	0.04
0.67	0.0407
0.66	0.0414
0.65	0.0421
0.64	0.0427
0.63	0.0433
0.62	0.0439
0.61	0.0444
0.6	0.0449
0.59	0.0454
0.58	0.0459
0.57	0.0463
0.56	0.0467
0.55	0.0471
0.54	0.0475
0.53	0.0478
0.52	0.0481
0.51	0.0484
0.5	0.0487
0.49	0.0489
0.48	0.0491
0.47	0.0493
0.46	0.0495
0.45	0.0496
0.44	0.0497
0.43	0.0498
0.42	0.0499
0.41	0.05
0.4	0.05
0.39	0.05
0.38	0.05
0.37	0.05
0.36	0.0499
0.35	0.0498
0.34	0.0497
0.33	0.0496
0.32	0.0494
0.31	0.0492
0.3	0.049
0.29	0.0488
0.28	0.0485
0.27	0.0482
0.26	0.0479
0.25	0.0475
0.24	0.0471
0.23	0.0467
0.22	0.0462
0.21	0.0457
0.2	0.0451
0.19	0.0445
0.18	0.0439
0.17	0.0432
0.16	0.0425
0.15	0.0417
0.14	0.0408
0.13	0.0399
0.12	0.0389
0.11	0.0378
0.1	0.0366
0.09	0.0354
0.08	0.034
0.07	0.0325
0.06	0.0308
0.05	0.0289
0.04	0.0267
0.03	0.024
0.02	0.0206
0.01	0.0155
0.005	0.0116
0.002	0.0076
0	0
0.002	-0.0076
0.005	-0.0116
0.01	-0.0155
0.02	-0.0206
0.03	-0.024
0.04	-0.0267
0.05	-0.0289
0.06	-0.0308
0.07	-0.0325
0.08	-0.034
0.09	-0.0354
0.1	-0.0366
0.11	-0.0378
0.12	-0.0389
0.13	-0.0399
0.14	-0.0408
0.15	-0.0417
0.16	-0.0425
0.17	-0.0432
0.18	-0.0439
0.19	-0.0446
0.2	-0.0452
0.21	-0.0458
0.22	-0.0463
0.23	-0.0468
0.24	-0.0472
0.25	-0.0476
0.26	-0.048
0.27	-0.0483
0.28	-0.0486
0.29	-0.0489
0.3	-0.0491
0.31	-0.0493
0.32	-0.0495
0.33	-0.0496
0.34	-0.0497
0.35	-0.0498
0.36	-0.0498
0.37	-0.0498
0.38	-0.0498
0.39	-0.0497
0.4	-0.0496
0.41	-0.0495
0.42	-0.0493
0.43	-0.0491
0.44	-0.0489
0.45	-0.0486
0.46	-0.0483
0.47	-0.0479
0.48	-0.0475
0.49	-0.047
0.5	-0.0465
0.51	-0.0459
0.52	-0.0453
0.53	-0.0446
0.54	-0.0438
0.55	-0.043
0.56	-0.0421
0.57	-0.0411
0.58	-0.0401
0.59	-0.039
0.6	-0.0379
0.61	-0.0367
0.62	-0.0355
0.63	-0.0342
0.64	-0.0329
0.65	-0.0315
0.66	-0.0301
0.67	-0.0287
0.68	-0.0272
0.69	-0.0257
0.7	-0.0242
0.71	-0.0226
0.72	-0.021
0.73	-0.0194
0.74	-0.0178
0.75	-0.0162
0.76	-0.0147
0.77	-0.0132
0.78	-0.0117
0.79	-0.0103
0.8	-0.0089
0.81	-0.0076
0.82	-0.0064
0.83	-0.0053
0.84	-0.0044
0.85	-0.0036
0.86	-0.003
0.87	-0.0026
0.88	-0.0023
0.89	-0.0022
0.9	-0.0023
0.91	-0.0026
0.92	-0.0032
0.93	-0.004
0.94	-0.005
0.95	-0.0063
0.96	-0.0078
0.97	-0.0096
0.98	-0.0117
0.99	-0.0141
1	-0.0168
